geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_pct,denom_li_pop,lowaccess_li_count,lowaccess_li_pct,denom_tot_kids,lowaccess_kids_count,lowaccess_kids_pct,denom_tot_seniors,lowaccess_seniors_count,lowaccess_seniors_pct
1400000US06037532200,6037532200,2015,6836,6836,100,3739,4003,107.06071,2267,2267,100,484,484,100
1400000US06037532302,6037532302,2015,4690,4690,100,2403,2506,104.28631,1487,1487,100,455,455,100
1400000US06037532303,6037532303,2015,4464,4394,98.4319,1613,1641,101.73589,1205,1182,98.091286,566,563,99.469963
1400000US06037532304,6037532304,2015,5156,3772,73.157486,3365,2059,61.188705,1547,1074,69.42469,407,336,82.555283
1400000US06037532500,6037532500,2015,4077,1795,44.02747,2245,881,39.242764,1257,546,43.436752,214,100,46.728973
1400000US06037532605,6037532605,2015,3715,0,0,3089,0,0,1178,0,0,401,0,0
1400000US06037532606,6037532606,2015,4284,906,21.148458,3520,682,19.375,1277,279,21.848082,358,108,30.167597
1400000US06037532607,6037532607,2015,6858,46,.67074949,4548,26,.57167983,2324,11,.47332186,325,3,.92307693
1400000US06037532700,6037532700,2015,2257,2,.088613205,1398,2,.14306152,772,0,0,109,0,0
1400000US06037532800,6037532800,2015,4409,0,0,3458,0,0,1632,0,0,196,0,0
1400000US06037532900,6037532900,2015,6681,0,0,5465,0,0,2389,0,0,312,0,0
1400000US06037533001,6037533001,2015,4527,0,0,2987,0,0,1609,0,0,238,0,0
1400000US06037533002,6037533002,2015,1672,0,0,913,0,0,567,0,0,106,0,0
1400000US06037533103,6037533103,2015,4727,0,0,3266,0,0,1703,0,0,221,0,0
1400000US06037533104,6037533104,2015,4356,0,0,3976,0,0,1447,0,0,353,0,0
1400000US06037533105,6037533105,2015,2580,1743,67.558136,1825,1372,75.178085,814,540,66.339066,129,81,62.790699
1400000US06037533108,6037533108,2015,5388,710,13.177431,3342,450,13.464991,1713,231,13.485114,361,57,15.789474
1400000US06037533201,6037533201,2015,2805,2753,98.146164,2041,2011,98.530128,908,889,97.907486,165,161,97.57576
1400000US06037533204,6037533204,2015,4572,584,12.773403,2249,265,11.783014,1503,185,12.308716,292,46,15.753425
1400000US06037533300,6037533300,2015,3558,937,26.33502,2040,577,28.284313,1204,326,27.076412,173,31,17.919075
1400000US06037533401,6037533401,2015,5001,1072,21.435713,3617,625,17.279514,1576,311,19.733503,307,80,26.058632
1400000US06037533402,6037533402,2015,4105,0,0,2574,0,0,1263,0,0,262,0,0
1400000US06037533403,6037533403,2015,2953,101,3.4202507,1726,58,3.3603709,849,27,3.180212,277,8,2.8880866
1400000US06037533501,6037533501,2015,3090,0,0,2253,0,0,955,0,0,202,0,0
1400000US06037533504,6037533504,2015,4063,0,0,2449,0,0,1282,0,0,249,0,0
1400000US06037533601,6037533601,2015,4504,613,13.610125,2991,340,11.367435,1496,190,12.700535,227,31,13.656387
1400000US06037533602,6037533602,2015,5420,1686,31.107012,3640,1340,36.813187,1771,570,32.185207,323,97,30.03096
1400000US06037533603,6037533603,2015,6619,2651,40.051369,4587,1591,34.684978,2069,868,41.952633,633,171,27.014217
1400000US06037533701,6037533701,2015,3934,66,1.6776818,2469,35,1.417578,1354,20,1.4771049,235,3,1.2765957
1400000US06037533702,6037533702,2015,3524,0,0,2231,0,0,1206,0,0,164,0,0
1400000US06037533703,6037533703,2015,2771,80,2.8870444,1780,48,2.6966293,945,25,2.6455026,143,7,4.8951049
1400000US06037533803,6037533803,2015,6359,0,0,4108,0,0,1988,0,0,500,0,0
1400000US06037533804,6037533804,2015,4543,0,0,2536,0,0,1424,0,0,280,0,0
1400000US06037533805,6037533805,2015,3636,0,0,2190,0,0,1177,0,0,234,0,0
1400000US06037533806,6037533806,2015,3198,18,.56285179,1927,6,.31136483,1126,5,.44404975,149,2,1.3422819
1400000US06037533901,6037533901,2015,6065,1148,18.928276,4075,786,19.288343,2048,354,17.285156,266,61,22.932331
1400000US06037533902,6037533902,2015,4051,276,6.8131328,2954,177,5.9918756,1303,80,6.1396775,224,22,9.8214283
1400000US06037534001,6037534001,2015,5613,2253,40.138962,3820,1653,43.272251,1917,748,39.019302,275,107,38.909092
1400000US06037534002,6037534002,2015,4350,3286,75.54023,2277,1614,70.882744,1351,1020,75.499626,333,270,81.081078
1400000US06037534101,6037534101,2015,2285,40,1.7505471,1673,25,1.4943216,794,12,1.511335,82,2,2.4390244
1400000US06037534102,6037534102,2015,6263,0,0,4623,0,0,2181,0,0,270,0,0
1400000US06037534201,6037534201,2015,4439,3953,89.05159,3234,2840,87.816948,1592,1449,91.017586,283,240,84.805656
1400000US06037534202,6037534202,2015,5790,3422,59.101898,4381,2622,59.84935,2035,1255,61.670761,205,119,58.048782
1400000US06037534203,6037534203,2015,3204,447,13.951311,2367,345,14.575412,1083,167,15.420129,263,16,6.0836501
1400000US06037534301,6037534301,2015,4630,116,2.5053995,3125,70,2.24,1580,41,2.5949366,255,6,2.3529413
1400000US06037534302,6037534302,2015,4443,905,20.36912,2997,521,17.38405,1626,328,20.172201,169,33,19.526627
1400000US06037534403,6037534403,2015,2986,2559,85.699936,1611,1404,87.150841,936,801,85.57692,180,155,86.111115
1400000US06037534404,6037534404,2015,3647,87,2.3855224,2311,53,2.2933795,1245,35,2.811245,209,3,1.4354067
1400000US06037534405,6037534405,2015,4292,0,0,2580,0,0,1559,0,0,228,0,0
1400000US06037534406,6037534406,2015,4754,1,.021034919,3776,0,0,1710,0,0,227,0,0
1400000US06037534501,6037534501,2015,5166,0,0,2957,0,0,1497,0,0,390,0,0
1400000US06037534502,6037534502,2015,4213,1417,33.633991,2780,912,32.805756,1192,391,32.802013,305,100,32.786884
1400000US06037534700,6037534700,2015,4316,0,0,2412,0,0,1216,0,0,379,0,0
1400000US06037534802,6037534802,2015,2875,0,0,1594,0,0,851,0,0,241,0,0
1400000US06037534803,6037534803,2015,4930,0,0,2694,0,0,1479,0,0,402,0,0
1400000US06037534804,6037534804,2015,3878,0,0,2743,0,0,1206,0,0,269,0,0
1400000US06037534900,6037534900,2015,6569,0,0,3774,0,0,2211,0,0,403,0,0
1400000US06037535001,6037535001,2015,4325,0,0,2698,0,0,1576,0,0,222,0,0
1400000US06037535002,6037535002,2015,3681,0,0,2168,0,0,1350,0,0,206,0,0
1400000US06037535101,6037535101,2015,7306,49,.67068166,4737,30,.63331223,2513,20,.79586154,429,2,.46620047
1400000US06037535102,6037535102,2015,4517,0,0,2703,0,0,1586,0,0,270,0,0
1400000US06037535200,6037535200,2015,5820,1736,29.828178,4789,1389,29.003967,2052,629,30.653021,290,78,26.896551
1400000US06037535300,6037535300,2015,6251,0,0,4000,0,0,2079,0,0,369,0,0
1400000US06037535400,6037535400,2015,2822,1116,39.546421,2283,833,36.48708,988,417,42.206478,131,38,29.007633
1400000US06037535501,6037535501,2015,3866,733,18.960165,2716,529,19.477173,1302,241,18.509985,229,38,16.593887
1400000US06037535502,6037535502,2015,4958,0,0,2196,0,0,1544,0,0,370,0,0
1400000US06037535503,6037535503,2015,2497,0,0,2104,0,0,820,0,0,180,0,0
1400000US06037535603,6037535603,2015,3493,1583,45.31921,1858,1009,54.305706,1143,548,47.944008,175,66,37.714287
1400000US06037535604,6037535604,2015,4435,3652,82.344986,3162,2568,81.214424,1536,1286,83.723961,246,196,79.674797
1400000US06037535605,6037535605,2015,4153,355,8.5480375,2408,176,7.30897,1322,128,9.6822996,317,10,3.1545742
1400000US06037535606,6037535606,2015,1860,1527,82.096771,1395,1104,79.139786,644,517,80.279503,102,89,87.254906
1400000US06037535607,6037535607,2015,4775,679,14.219895,2101,362,17.229891,1607,249,15.494711,257,22,8.5603113
1400000US06037535701,6037535701,2015,6050,362,5.9834709,3066,164,5.348989,1865,97,5.2010722,433,35,8.0831413
1400000US06037535702,6037535702,2015,5522,0,0,2938,0,0,1770,0,0,334,0,0
1400000US06037535802,6037535802,2015,6807,0,0,3760,0,0,1988,0,0,509,0,0
1400000US06037535803,6037535803,2015,4458,0,0,3119,0,0,1480,0,0,258,0,0
1400000US06037535804,6037535804,2015,5498,0,0,2587,0,0,1842,0,0,246,0,0
1400000US06037535901,6037535901,2015,5757,79,1.3722425,2593,26,1.0026996,1662,23,1.3838749,409,8,1.9559902
1400000US06037535902,6037535902,2015,6519,0,0,2707,0,0,1831,0,0,556,0,0
1400000US06037536000,6037536000,2015,3720,536,14.408602,1911,192,10.047095,1188,165,13.888889,247,35,14.17004
1400000US06037536102,6037536102,2015,3164,2767,87.452591,1056,970,91.856064,730,656,89.863014,493,420,85.192696
1400000US06037536103,6037536103,2015,5516,1779,32.251633,2407,833,34.607395,1614,556,34.448574,412,116,28.15534
1400000US06037536104,6037536104,2015,4050,1492,36.839508,2127,969,45.557121,1323,527,39.83371,277,98,35.379063
1400000US06037536201,6037536201,2015,5112,3108,60.798122,2592,1452,56.01852,1560,933,59.807693,377,229,60.742706
1400000US06037536202,6037536202,2015,3039,1849,60.842381,1501,853,56.828781,901,537,59.600445,238,143,60.084034
1400000US06037540000,6037540000,2015,5521,3349,60.659302,3158,1671,52.913235,1922,1166,60.665974,279,182,65.232971
1400000US06037540101,6037540101,2015,6473,65,1.0041711,3181,35,1.1002829,1949,25,1.2827091,433,3,.69284064
1400000US06037540102,6037540102,2015,6972,3303,47.375214,3223,1931,59.913124,2225,1063,47.77528,409,187,45.721272
1400000US06037540201,6037540201,2015,2370,0,0,1310,0,0,846,0,0,76,0,0
1400000US06037540202,6037540202,2015,6845,0,0,5109,0,0,2239,0,0,572,0,0
1400000US06037540203,6037540203,2015,5594,336,6.0064354,3362,216,6.424747,2042,129,6.3173361,251,12,4.7808766
1400000US06037540300,6037540300,2015,5267,787,14.942092,3100,238,7.6774192,1711,235,13.734658,312,49,15.705129
1400000US06037540400,6037540400,2015,2383,2383,100,1891,1832,96.879959,874,874,100,93,93,100
1400000US06037540501,6037540501,2015,6942,4599,66.248917,4335,3758,86.689735,1741,968,55.600231,292,179,61.301369
1400000US06037540502,6037540502,2015,6548,4728,72.205254,4184,2933,70.10038,2596,1905,73.382126,179,122,68.156425
1400000US06037540600,6037540600,2015,4271,1528,35.776165,2804,1061,37.838802,1500,560,37.333332,308,68,22.077923
1400000US06037540700,6037540700,2015,3014,461,15.295289,2021,308,15.23998,1078,189,17.532467,156,21,13.461538
1400000US06037540800,6037540800,2015,5042,135,2.6775088,2288,54,2.3601398,1480,46,3.108108,546,11,2.014652
1400000US06037540901,6037540901,2015,4994,2366,47.376854,2373,1162,48.967552,1429,672,47.02589,537,292,54.376163
1400000US06037540902,6037540902,2015,4506,1620,35.952065,2715,650,23.941069,1226,371,30.261011,601,306,50.915142
1400000US06037541003,6037541003,2015,4373,4359,99.679855,2271,2119,93.306915,1005,1002,99.701492,713,711,99.719498
1400000US06037541100,6037541100,2015,3321,3321,100,1497,1804,120.50768,1056,1056,100,315,315,100
1400000US06037541200,6037541200,2015,5618,2757,49.074402,2205,1045,47.392292,1388,703,50.648415,859,362,42.142025
1400000US06037541300,6037541300,2015,6031,1162,19.26712,3522,562,15.956842,1949,362,18.573627,497,129,25.955734
1400000US06037541401,6037541401,2015,4384,1876,42.791969,3241,1443,44.523296,1558,679,43.581516,236,101,42.796612
1400000US06037541402,6037541402,2015,2651,1134,42.77631,1960,873,44.540817,942,411,43.630573,142,61,42.957745
1400000US06037541500,6037541500,2015,6070,4643,76.490936,3791,3098,81.719864,2233,1725,77.250336,288,205,71.180557
1400000US06037541603,6037541603,2015,2983,886,29.701643,2392,776,32.441471,1061,340,32.045238,200,56,28
1400000US06037541604,6037541604,2015,6172,0,0,4640,0,0,2263,0,0,267,0,0
1400000US06037541605,6037541605,2015,5353,0,0,3971,0,0,1827,0,0,304,0,0
1400000US06037541606,6037541606,2015,2506,0,0,1713,0,0,972,0,0,108,0,0
1400000US06037541700,6037541700,2015,6364,4863,76.414207,3538,2759,77.981911,1952,1504,77.049179,436,334,76.605507
1400000US06037541801,6037541801,2015,4903,2434,49.643074,3193,1569,49.138741,1663,789,47.444378,216,129,59.722221
1400000US06037541802,6037541802,2015,5464,4262,78.001465,3161,2484,78.582726,1882,1502,79.808716,306,223,72.875816
1400000US06037542000,6037542000,2015,5702,0,0,3125,0,0,1873,0,0,389,0,0
1400000US06037542103,6037542103,2015,4114,0,0,2656,0,0,1433,0,0,197,0,0
1400000US06037542104,6037542104,2015,3334,6,.17996401,1790,3,.16759777,1100,2,.18181819,189,0,0
1400000US06037542105,6037542105,2015,5200,639,12.288462,3392,471,13.885613,1942,263,13.54274,266,31,11.654136
1400000US06037542106,6037542106,2015,3226,816,25.294483,2383,549,23.038187,1194,345,28.894472,158,27,17.088608
1400000US06037542200,6037542200,2015,6962,5686,81.671936,3969,3271,82.413704,2393,1959,81.86377,445,362,81.348312
1400000US06037542401,6037542401,2015,4912,10,.20358306,2332,6,.25728989,1520,3,.19736843,448,1,.22321428
1400000US06037542402,6037542402,2015,3183,772,24.253849,1376,316,22.965117,1002,265,26.447105,266,61,22.932331
1400000US06037542501,6037542501,2015,4307,76,1.7645693,2700,41,1.5185186,1587,24,1.5122874,254,4,1.5748031
1400000US06037542502,6037542502,2015,4284,298,6.9561157,2421,200,8.2610493,1473,96,6.5173116,277,13,4.693141
1400000US06037542601,6037542601,2015,3003,0,0,2057,0,0,1112,0,0,155,0,0
1400000US06037542602,6037542602,2015,5486,335,6.1064529,3762,176,4.6783624,1878,114,6.0702877,311,20,6.4308681
1400000US06037542700,6037542700,2015,5720,2821,49.31818,3372,1480,43.890865,1909,928,48.611839,349,192,55.014328
1400000US06037542800,6037542800,2015,3162,1915,60.562935,1083,661,61.034164,862,524,60.788864,371,233,62.803234
1400000US06037542900,6037542900,2015,3285,2551,77.656013,1557,1419,91.136803,1056,823,77.935608,265,192,72.452827
1400000US06037543000,6037543000,2015,4345,4345,100,1736,1729,99.596771,1240,1240,100,546,546,100
1400000US06037543100,6037543100,2015,6739,5701,84.597122,2846,2099,73.752632,1962,1618,82.466873,768,679,88.411461
1400000US06037543201,6037543201,2015,3607,853,23.64846,2456,551,22.434853,1098,277,25.227686,323,72,22.291021
1400000US06037543203,6037543203,2015,5543,3228,58.235611,2945,1674,56.842106,1862,1024,54.994629,370,232,62.702702
1400000US06037543304,6037543304,2015,6061,6061,100,987,907,91.89463,1262,1262,100,1147,1147,100
1400000US06037543305,6037543305,2015,2635,2574,97.685013,1167,976,83.633247,504,483,95.833336,469,468,99.786781
1400000US06037543306,6037543306,2015,5716,5278,92.337296,1312,1374,104.72561,1322,1245,94.175491,810,780,96.296295
1400000US06037543321,6037543321,2015,4722,4444,94.112663,775,701,90.451614,895,856,95.642456,706,643,91.076485
1400000US06037543322,6037543322,2015,6611,3142,47.526848,2021,1016,50.272144,1423,668,46.943077,1231,576,46.791225
1400000US06037543400,6037543400,2015,4086,148,3.6221244,1334,39,2.9235382,1072,34,3.1716418,533,26,4.8780489
1400000US06037543501,6037543501,2015,6802,0,0,2028,0,0,1487,0,0,1001,0,0
1400000US06037543502,6037543502,2015,4554,3156,69.301712,910,732,80.43956,1098,828,75.409836,477,269,56.394131
1400000US06037543503,6037543503,2015,5686,255,4.4846992,892,47,5.2690582,933,47,5.0375133,1136,54,4.753521
1400000US06037543601,6037543601,2015,3910,1503,38.439899,1004,360,35.856575,884,340,38.46154,503,197,39.165009
1400000US06037543603,6037543603,2015,3690,1126,30.514906,552,225,40.760868,521,91,17.466412,1089,495,45.454544
1400000US06037543605,6037543605,2015,4563,2681,58.755203,1253,882,70.39106,889,513,57.705288,705,496,70.354607
1400000US06037543606,6037543606,2015,3199,1879,58.737106,878,619,70.501137,624,360,57.692307,495,347,70.101013
1400000US06037543607,6037543607,2015,2833,732,25.838333,535,160,29.906542,660,160,24.242424,434,125,28.801844
1400000US06037543701,6037543701,2015,2994,143,4.7762189,836,39,4.665072,723,39,5.3941908,335,10,2.9850745
1400000US06037543703,6037543703,2015,3472,219,6.3076038,980,66,6.734694,823,62,7.5334144,414,21,5.072464
1400000US06037543704,6037543704,2015,3604,109,3.0244174,1313,26,1.980198,981,27,2.7522936,350,14,4
1400000US06037543705,6037543705,2015,3479,106,3.0468526,1267,25,1.9731649,947,27,2.8511088,338,13,3.8461537
1400000US06037543801,6037543801,2015,5260,382,7.2623572,1939,131,6.7560596,1183,89,7.5232458,810,47,5.8024693
1400000US06037543803,6037543803,2015,3971,148,3.727021,1434,47,3.2775452,962,32,3.3264034,596,32,5.3691278
1400000US06037543804,6037543804,2015,3155,118,3.7400951,1140,37,3.2456141,765,26,3.3986928,474,26,5.4852319
1400000US06037543903,6037543903,2015,3804,2440,64.143005,1093,665,60.841721,918,597,65.032677,532,322,60.526318
1400000US06037543905,6037543905,2015,4510,1745,38.691795,1885,438,23.236074,1454,519,35.694637,334,148,44.311378
1400000US06037544001,6037544001,2015,3930,3863,98.295166,1504,1563,103.92287,1131,1120,99.027412,326,310,95.092026
1400000US06037544002,6037544002,2015,4129,4113,99.612495,904,1006,111.28319,1161,1158,99.7416,394,391,99.238579
1400000US06037550101,6037550101,2015,3274,1558,47.587048,950,388,40.842106,920,449,48.804348,321,135,42.056076
1400000US06037550201,6037550201,2015,2700,1543,57.148148,941,528,56.110519,803,439,54.669987,226,126,55.752213
1400000US06037550202,6037550202,2015,5476,768,14.024836,2124,334,15.725047,1481,208,14.044564,557,92,16.517056
1400000US06037550301,6037550301,2015,5057,266,5.2600355,1469,56,3.8121171,1362,65,4.7723937,492,31,6.3008132
1400000US06037550501,6037550501,2015,2609,1051,40.283634,676,128,18.934912,634,255,40.220821,353,145,41.076488
1400000US06037550502,6037550502,2015,5195,2121,40.827721,1345,255,18.959108,1261,514,40.761299,705,293,41.560284
1400000US06037550601,6037550601,2015,5639,3112,55.187088,1702,988,58.049355,1524,807,52.952755,594,387,65.151512
1400000US06037550602,6037550602,2015,4211,3233,76.775116,1092,700,64.102562,1018,797,78.290764,576,431,74.826385
1400000US06037550700,6037550700,2015,6920,3455,49.927746,1331,795,59.729527,1837,861,46.869896,839,480,57.210964
1400000US06037550801,6037550801,2015,3919,958,24.445011,1101,431,39.146233,949,252,26.554268,497,104,20.925552
1400000US06037550802,6037550802,2015,3244,793,24.445129,911,357,39.187706,786,209,26.59033,411,86,20.924574
1400000US06037550901,6037550901,2015,3762,0,0,1726,0,0,976,0,0,338,0,0
1400000US06037550902,6037550902,2015,5572,2605,46.751614,2315,1330,57.451405,1559,767,49.198204,461,124,26.898048
1400000US06037551001,6037551001,2015,4229,1307,30.905651,1217,386,31.717339,1061,319,30.065975,536,199,37.126865
1400000US06037551002,6037551002,2015,2855,883,30.928196,822,261,31.751825,716,215,30.027933,362,134,37.016575
1400000US06037551101,6037551101,2015,3926,1992,50.738667,2379,906,38.083229,1221,582,47.665848,217,147,67.741936
1400000US06037551102,6037551102,2015,5503,4303,78.19371,2870,2413,84.076653,1812,1460,80.573952,215,168,78.139534
1400000US06037551201,6037551201,2015,3588,73,2.0345597,1319,24,1.8195603,931,14,1.5037594,451,19,4.2128601
1400000US06037551203,6037551203,2015,3955,1729,43.716816,1169,666,56.971771,1091,481,44.087994,395,167,42.278481
